concat 0.859778597786 0.89667896679 0.863468634686 0.878228782288 0.845018450185 0.892988929889 0.874538745387 0.870848708487 0.874538745387 0.889298892989 0.863468634686 0.852398523985 0.885608856089 0.907749077491 0.889298892989 0.863468634686 0.892988929889 0.889298892989 0.881918819188 0.848708487085
cora-tfidf 0.767527675277 0.745387453875 0.712177121771 0.756457564576 0.664206642066 0.760147601476 0.745387453875 0.763837638376 0.726937269373 0.734317343173 0.70479704797 0.738007380074 0.771217712177 0.782287822878 0.712177121771 0.70479704797 0.712177121771 0.756457564576 0.726937269373 0.693726937269
d2v-dm 0.560885608856 0.583025830258 0.594095940959 0.60147601476 0.586715867159 0.557195571956 0.608856088561 0.575645756458 0.586715867159 0.60147601476 0.571955719557 0.623616236162 0.594095940959 0.586715867159 0.546125461255 0.571955719557 0.553505535055 0.586715867159 0.564575645756 0.608856088561
d2v-sg 0.667896678967 0.726937269373 0.675276752768 0.70110701107 0.656826568266 0.719557195572 0.70479704797 0.649446494465 0.712177121771 0.671586715867 0.664206642066 0.675276752768 0.69741697417 0.708487084871 0.70479704797 0.678966789668 0.70110701107 0.664206642066 0.642066420664 0.70479704797
n2v 0.863468634686 0.892988929889 0.815498154982 0.874538745387 0.822878228782 0.856088560886 0.878228782288 0.859778597786 0.856088560886 0.870848708487 0.830258302583 0.837638376384 0.874538745387 0.867158671587 0.845018450185 0.833948339483 0.892988929889 0.881918819188 0.863468634686 0.859778597786
p2v-dm 0.715867158672 0.712177121771 0.682656826568 0.738007380074 0.719557195572 0.734317343173 0.738007380074 0.70110701107 0.70110701107 0.719557195572 0.719557195572 0.730627306273 0.738007380074 0.745387453875 0.70110701107 0.712177121771 0.712177121771 0.715867158672 0.682656826568 0.682656826568
p2v 0.808118081181 0.819188191882 0.778597785978 0.79704797048 0.771217712177 0.80442804428 0.815498154982 0.782287822878 0.80442804428 0.837638376384 0.80073800738 0.822878228782 0.79704797048 0.774907749077 0.79704797048 0.819188191882 0.774907749077 0.822878228782 0.778597785978 0.778597785978
tg-dm 0.612546125461 0.645756457565 0.60147601476 0.590405904059 0.623616236162 0.571955719557 0.70479704797 0.649446494465 0.634686346863 0.590405904059 0.612546125461 0.60147601476 0.638376383764 0.612546125461 0.60147601476 0.612546125461 0.612546125461 0.623616236162 0.60147601476 0.568265682657
tg-sg 0.837638376384 0.90405904059 0.833948339483 0.874538745387 0.845018450185 0.874538745387 0.874538745387 0.856088560886 0.848708487085 0.859778597786 0.859778597786 0.845018450185 0.870848708487 0.863468634686 0.870848708487 0.848708487085 0.89667896679 0.878228782288 0.878228782288 0.845018450185
